locname,nmeas,firstyear,lastyear,nyears,yearspan,mean,std,q05,q50,q95,q95-q05,ref,firstdate,lastdate,alias,xcr,ycr
P31H0015,110.0,1985.0,1991.0,7.0,7.0,-50.763636363636365,8.36652051659642,-64.55,-50.0,-38.0,26.549999999999997,NAP,1985-05-28,1991-10-28,31HS7031,137410.0,460400.0
P31H0016,109.0,1985.0,1993.0,9.0,9.0,-37.908256880733944,12.295393058049012,-64.80000000000001,-36.0,-22.400000000000006,42.400000000000006,NAP,1985-05-28,1993-11-01,31HS7032,137470.0,460400.0
P31H0017,130.0,1985.0,1993.0,9.0,9.0,-46.06153846153846,15.619384620059842,-72.1,-45.5,-24.450000000000003,47.64999999999999,NAP,1985-05-28,1993-11-01,31HS7033,137430.0,460460.0
P31H0018,491.0,1994.0,2019.0,26.0,26.0,-99.28716904276986,12.403300183367051,-107.0,-101.0,-92.0,15.0,NAP,1994-07-14,2019-09-30,31HS7035,134630.0,461964.0
P31H0020,233.0,2007.0,2019.0,13.0,13.0,-134.27467811158797,24.550302038388725,-143.0,-131.0,-125.0,18.0,NAP,2007-05-15,2019-09-30,,134117.0,462379.0
P31H0021,342.0,2001.0,2019.0,19.0,19.0,-49.792397660818715,7.108761318928635,-61.0,-49.0,-38.0,23.0,NAP,2001-03-13,2019-09-30,,136795.0,461298.0
P31H0022,41.0,1984.0,1986.0,3.0,3.0,-102.3170731707317,6.6198150442072174,-114.0,-102.0,-94.0,20.0,NAP,1984-01-05,1986-10-28,,134430.0,461960.0
P31H0023,17.0,1985.0,1986.0,2.0,2.0,-101.17647058823529,6.848679563587851,-109.4,-103.0,-90.60000000000001,18.799999999999997,NAP,1985-03-28,1986-08-12,,134260.0,462190.0
P31H0024,31.0,1984.0,1985.0,2.0,2.0,-103.29032258064517,5.610665726317432,-113.0,-101.0,-96.0,17.0,NAP,1984-03-29,1985-11-14,,135050.0,461860.0
P31H0025,31.0,1984.0,1985.0,2.0,2.0,-103.38709677419355,7.450626011080495,-113.0,-101.0,-96.0,17.0,NAP,1984-03-29,1985-11-14,,135240.0,462120.0
P31H0026,220.0,2001.0,2019.0,13.0,19.0,-46.97727272727273,7.121543097507994,-60.0,-46.0,-36.0,24.0,NAP,2001-03-13,2019-09-30,,135611.0,460232.0
P32A0002,676.0,1980.0,2012.0,33.0,33.0,389.3742603550296,20.844479227530012,357.75,388.0,427.0,69.25,NAP,1980-01-14,2012-12-14,32AS7005,144910.0,465791.0
P32A0003,527.0,1994.0,2019.0,26.0,26.0,430.7703984819734,17.300037265411778,398.0,435.0,452.0,54.0,NAP,1994-04-14,2019-09-20,32AS7006,145722.0,466644.0
P32A0005,7.0,1991.0,1991.0,1.0,1.0,-21.142857142857142,17.69584293394517,-34.8,-32.0,5.599999999999994,40.39999999999999,NAP,1991-01-28,1991-05-01,32AS7809,149871.0,467199.0
P32A0006,137.0,2001.0,2015.0,14.0,15.0,247.93430656934308,5.223257350207881,239.0,249.0,255.0,16.0,NAP,2001-01-14,2015-04-29,32AS7814,146895.0,464257.0
P32A0007,54.0,1995.0,2001.0,5.0,7.0,224.61111111111111,10.021517729868211,206.95,225.0,237.0,30.05000000000001,NAP,1995-07-14,2001-03-01,32AS7815,146888.0,464262.0
P32A0008,144.0,2013.0,2019.0,7.0,7.0,416.65277777777777,30.038744082869812,316.45000000000005,425.0,437.7,121.24999999999994,NAP,2013-01-14,2019-09-20,,144956.0,465759.0
P32A0009,80.0,2016.0,2019.0,4.0,4.0,90.4,7.340886022472814,71.89999999999999,93.0,98.0,26.10000000000001,NAP,2016-01-14,2019-09-20,,146015.0,470132.0
P32A0010,93.0,2013.0,2019.0,7.0,7.0,209.21505376344086,9.487806204448162,191.2,212.0,220.0,28.80000000000001,NAP,2013-09-13,2019-06-13,,144433.0,464851.0
P32A0011,97.0,2013.0,2019.0,7.0,7.0,206.43298969072166,14.106667466496445,178.0,211.0,220.0,42.0,NAP,2013-09-13,2019-06-13,,144620.0,465056.0
P32A0012,79.0,2013.0,2019.0,7.0,7.0,206.49367088607596,10.270537171332919,184.89999999999998,208.0,216.1,31.200000000000017,NAP,2013-09-13,2019-06-13,,144506.0,464438.0
P32A0013,134.0,2013.0,2019.0,7.0,7.0,195.19402985074626,24.972609841280438,141.65,206.5,220.0,78.35,NAP,2013-06-14,2019-09-20,,144370.0,464510.0
P32A0014,10.0,2014.0,2015.0,2.0,2.0,177.2,3.9101008796307144,172.0,178.0,182.75,10.75,NAP,2014-08-28,2015-06-29,,147191.0,464684.0
P32B0001,247.0,1995.0,2006.0,12.0,12.0,-104.29959514170041,46.92988326135976,-165.0,-70.0,-63.0,102.0,NAP,1995-02-14,2006-12-28,32BS7003,158310.0,473580.0
P32B0002,247.0,1995.0,2006.0,12.0,12.0,-103.12145748987854,43.96618972025542,-163.0,-73.0,-65.0,98.0,NAP,1995-02-14,2006-12-28,32BS7004,157870.0,472970.0
P32B0003,247.0,1995.0,2006.0,12.0,12.0,-105.5587044534413,42.20193897914276,-162.0,-76.0,-66.30000000000001,95.69999999999999,NAP,1995-02-14,2006-12-28,32BS7005,157360.0,472730.0
P32B0004,246.0,1995.0,2006.0,12.0,12.0,-94.85772357723577,46.57291935936475,-162.0,-70.5,-47.0,115.0,NAP,1995-02-14,2006-12-28,32BS7006,158630.0,472850.0
P32B0005,128.0,1991.0,1996.0,6.0,6.0,-95.3203125,13.894389959351209,-115.0,-94.5,-79.0,36.0,NAP,1991-05-14,1996-12-28,32BS7810,150015.0,467625.0
P32B0006,131.0,1991.0,1996.0,6.0,6.0,-51.30534351145038,17.603274664662646,-77.5,-51.0,-24.0,53.5,NAP,1991-03-28,1996-12-28,32BS7811,150015.0,467625.0
P32B0007,49.0,1991.0,1993.0,3.0,3.0,-78.42857142857143,11.679754563631322,-95.0,-79.0,-60.0,35.0,NAP,1991-01-14,1993-06-28,32BS7812,150570.0,467620.0
P32B0008,22.0,1991.0,1992.0,2.0,2.0,-94.5,13.70696729334948,-124.30000000000001,-91.5,-81.0,43.30000000000001,NAP,1991-01-14,1992-03-14,32BS7813,150190.0,468320.0
P32B0009,22.0,1991.0,1992.0,2.0,2.0,-24.318181818181817,18.2271026970079,-50.0,-21.5,-2.0500000000000007,47.95,NAP,1991-05-01,1992-05-28,32BS7814,150045.0,468320.0
P32B0010,5.0,1991.0,1991.0,1.0,1.0,-61.2,30.605555051330143,-102.4,-51.0,-40.4,62.00000000000001,NAP,1991-01-28,1991-05-01,32BS7815,150008.0,467214.0
P32B0011,122.0,1991.0,1996.0,6.0,6.0,-37.049180327868854,12.828076425447835,-53.0,-35.0,-16.05000000000001,36.94999999999999,NAP,1991-05-14,1996-12-28,32BS7815,150015.0,467223.0
P32B0012,277.0,2006.0,2020.0,13.0,15.0,52.462093862815884,15.78924280494403,27.6,53.0,74.0,46.4,NAP,2006-08-28,2020-12-13,,154536.0,466612.0
P32B0013,0.0,,,0.0,,,,,,,,NAP,,,,156306.0,474479.0
P32B0014,902.0,2009.0,2012.0,4.0,4.0,-29.81042128603104,15.267884730729575,-51.0,-30.0,-8.0,43.0,NAP,2009-09-10,2012-08-14,,154425.0,463776.0
P32C0001,326.0,1956.0,1981.0,25.0,26.0,156.69325153374234,10.929328947430921,138.0,158.0,171.0,33.0,NAP,1956-11-28,1981-01-05,32CS0108,142140.0,456320.0
P32C0002,0.0,,,0.0,,,,,,,,NAP,,,32CS0129,145170.0,453500.0
P32C0003,278.0,1993.0,2011.0,19.0,19.0,36.13309352517986,66.13900894141788,-112.15,61.0,90.14999999999998,202.29999999999998,NAP,1993-05-16,2011-08-28,32CS7606,141855.0,455455.0
P32C0004,311.0,1993.0,2011.0,19.0,19.0,140.54662379421222,10.047158795141382,126.5,140.0,156.0,29.5,NAP,1993-05-16,2011-08-28,32CS7607,142115.0,455685.0
P32C0005,311.0,1993.0,2011.0,19.0,19.0,142.41479099678457,9.66161209439855,126.0,143.0,156.5,30.5,NAP,1993-05-16,2011-08-28,32CS7608,142115.0,455685.0
P32C0007,314.0,1993.0,2011.0,19.0,19.0,157.12738853503186,7.451419758492233,144.65,158.0,166.34999999999997,21.69999999999996,NAP,1993-05-16,2011-08-28,32CS7610,141385.0,455606.0
P32C0008,314.0,1993.0,2011.0,19.0,19.0,144.19426751592357,10.53658614280831,128.0,144.0,162.0,34.0,NAP,1993-05-16,2011-08-28,32CS7611,141385.0,455606.0
P32C0009,320.0,1993.0,2011.0,19.0,19.0,156.075,7.512205324678328,146.95,156.0,167.0,20.05000000000001,NAP,1993-05-16,2011-08-28,32CS7612,142235.0,455750.0
P32C0010,299.0,1991.0,2011.0,20.0,21.0,84.32107023411372,32.77496882380043,19.0,91.0,123.0,104.0,NAP,1991-12-28,2011-08-28,32CS7636,142300.0,453850.0
P32C0011,234.0,1995.0,2011.0,16.0,17.0,123.48290598290598,10.746479935495088,113.0,124.0,135.0,22.0,NAP,1995-02-28,2011-08-28,32CS7637,142975.0,454765.0
P32C0012,25.0,1995.0,1996.0,2.0,2.0,113.24,6.7161496906089475,105.0,112.0,123.0,18.0,NAP,1995-04-13,1996-04-29,32CS7638,142350.0,454165.0
P32C0013,24.0,1995.0,1996.0,2.0,2.0,112.0,7.989123040517135,99.30000000000001,112.0,122.7,23.39999999999999,NAP,1995-04-13,1996-04-29,32CS7639,142325.0,454175.0
P32C0014,234.0,1995.0,2011.0,16.0,17.0,59.96153846153846,88.82897329809562,-111.35,104.5,119.35,230.7,NAP,1995-02-28,2011-08-28,32CS7640,142275.0,454225.0
P32C0015,230.0,1995.0,2011.0,16.0,17.0,66.1608695652174,103.20482554952471,-130.0,123.0,130.0,260.0,NAP,1995-04-27,2011-08-28,32CS7641,141950.0,454270.0
P32C0016,116.0,2004.0,2011.0,8.0,8.0,53.060344827586206,54.91230776636408,-79.75,74.0,85.0,164.75,NAP,2004-05-14,2011-08-28,,142274.0,454226.0
P32D0002,572.0,1970.0,1997.0,28.0,28.0,755.1153846153846,19.642799004762008,726.0,753.0,789.4499999999999,63.44999999999993,NAP,1970-01-28,1997-03-27,32DS0019,158520.0,450500.0
P32D0003,199.0,2000.0,2011.0,12.0,12.0,727.3819095477387,80.40205079531731,696.0,735.0,782.0,86.0,NAP,2000-05-14,2011-03-14,32DS0019,158520.0,450465.0
P32D0004,320.0,2000.0,2019.0,19.0,20.0,742.0375,19.492909248539245,712.9499999999999,743.0,774.0,61.05000000000007,NAP,2000-05-15,2019-05-29,32DS7000,158522.0,450460.0
P32D0005,374.0,2000.0,2019.0,20.0,20.0,758.4598930481284,16.592974578129773,728.0,761.0,781.0,53.0,NAP,2000-05-15,2019-05-29,32DS7001,158526.0,450464.0
P32E0001,247.0,1995.0,2006.0,12.0,12.0,-101.4493927125506,30.907882898048168,-145.7,-91.0,-65.30000000000001,80.39999999999998,NAP,1995-02-14,2006-12-28,32ES7002,162770.0,474950.0
P32E0002,334.0,1985.0,2003.0,18.0,19.0,-0.008982035928143712,14.721332711357185,-27.349999999999998,0.5,19.0,46.349999999999994,NAP,1985-03-14,2003-12-14,32ES7809,164375.0,473460.0
P32E0003,110.0,1985.0,1991.0,7.0,7.0,107.68181818181819,18.181516886577814,92.0,102.5,147.55,55.55000000000001,NAP,1985-03-14,1991-05-30,32ES7810,164880.0,472195.0
P32E0004,226.0,1991.0,2005.0,13.0,15.0,118.7566371681416,16.41809503691282,95.0,121.0,139.75,44.75,NAP,1991-06-15,2005-02-21,32ES7810,164880.0,472840.0
P32E0005,92.0,1985.0,1991.0,7.0,7.0,174.5,5.59532772120564,166.55,175.0,183.9,17.349999999999994,NAP,1985-03-14,1991-05-30,32ES7811,165445.0,472090.0
P32E0006,172.0,1991.0,2005.0,13.0,15.0,187.49418604651163,8.724166270273805,179.0,187.0,198.45,19.44999999999999,NAP,1991-06-15,2005-02-21,32ES7811,165445.0,472090.0
P32E0007,46.0,1994.0,2005.0,9.0,12.0,507.9347826086956,5.322498051408408,504.25,508.0,514.0,9.75,NAP,1994-11-15,2005-02-21,32ES7812,166550.0,472985.0
P32E0008,134.0,1995.0,2005.0,11.0,11.0,419.86567164179104,14.747392299003018,411.0,420.0,436.0,25.0,NAP,1995-01-16,2005-02-28,32ES7825,163395.0,466595.0
P32E0010,3448.0,2010.0,2020.0,11.0,11.0,130.22070765661252,12.973529112642751,112.0,130.0,150.0,38.0,NAP,2010-06-08,2020-12-02,,164882.0,472840.0
P32E0011,3683.0,2010.0,2020.0,11.0,11.0,584.9370078740158,25.758179463923774,530.0,596.0,610.0,80.0,NAP,2010-06-07,2020-12-02,,165192.0,470515.0
P32E0012,44.0,2012.0,2014.0,3.0,3.0,380.02272727272725,31.872922558011627,348.0,361.0,419.0,71.0,NAP,2012-06-16,2014-09-28,,162385.0,466290.0
P32E0013,49.0,2012.0,2014.0,3.0,3.0,415.2448979591837,72.34654178911069,352.4,365.0,509.0,156.60000000000002,NAP,2012-06-16,2014-09-28,,162395.0,466215.0
P32E0014,121.0,2012.0,2020.0,8.0,9.0,355.198347107438,8.938325565330771,343.0,355.0,375.0,32.0,NAP,2012-06-16,2020-10-14,,162277.0,466289.0
P32F0002,562.0,1978.0,2007.0,28.0,30.0,2158.6298932384343,14.017751528716918,2145.0,2158.0,2180.0,35.0,NAP,1978-10-12,2007-02-06,32FS0025,179870.0,474490.0
P32F0003,42.0,1989.0,1995.0,7.0,7.0,1594.6666666666667,17.114630264942654,1572.05,1595.0,1618.9,46.850000000000136,NAP,1989-04-05,1995-08-28,32FS7603,171950.0,467720.0
P32F0004,227.0,1991.0,2001.0,11.0,11.0,2160.6123348017622,11.060950498962969,2150.0,2157.0,2177.0,27.0,NAP,1991-05-27,2001-12-14,32FS7608,179877.0,474491.0
P32F0005,305.0,1996.0,2010.0,15.0,15.0,1462.7573770491804,16.57757341910809,1438.0,1462.0,1493.0,55.0,NAP,1996-05-14,2010-09-30,32FS7614,172210.0,466685.0
P32F0006,193.0,1996.0,2010.0,15.0,15.0,1450.9637305699482,5.343778564246093,1438.0,1452.0,1457.0,19.0,NAP,1996-09-30,2010-09-30,32FS7615,172060.0,466905.0
P32F0007,214.0,1996.0,2010.0,15.0,15.0,1331.2383177570093,8.53076338420753,1320.65,1331.0,1348.0,27.34999999999991,NAP,1996-10-28,2010-09-30,32FS7616,171175.0,466715.0
P32F0008,1394.0,2008.0,2013.0,6.0,6.0,2183.9763271162124,10.79270907268714,2169.0,2183.0,2204.0,35.0,NAP,2008-04-08,2013-01-29,,179880.0,474500.0
P32G0001,570.0,1959.0,1997.0,34.0,39.0,588.4368421052632,256.0907071915527,601.0,642.0,659.0,58.0,NAP,1959-12-26,1997-12-28,32GS7004,167090.0,452190.0
P32G0002,408.0,1967.0,1990.0,20.0,24.0,540.5,11.984428881950764,521.0,540.0,559.65,38.64999999999998,NAP,1967-08-26,1990-09-15,32GS7008,165995.0,451196.0
P32G0003,510.0,1966.0,1994.0,25.0,29.0,487.46666666666664,14.14747843391121,462.0,490.0,507.0,45.0,NAP,1966-11-22,1994-10-14,32GS7009,165970.0,451260.0
P32G0004,46.0,1994.0,1996.0,3.0,3.0,416.54347826086956,17.552089488452022,395.25,416.0,447.5,52.25,NAP,1994-06-28,1996-05-28,32GS7016,163850.0,453530.0
P32G0005,145.0,1994.0,2002.0,9.0,9.0,668.5034482758621,5.816790994290949,657.0,670.0,672.8,15.799999999999955,NAP,1994-06-28,2002-12-27,32GS7017,166460.0,455370.0
P32G0006,433.0,1994.0,2019.0,25.0,26.0,541.1685912240184,12.712698962411736,523.2,540.0,564.0,40.799999999999955,NAP,1994-08-29,2019-05-29,32GS7018,165993.0,451195.0
P32G0007,143.0,1996.0,2002.0,7.0,7.0,457.8041958041958,113.60068802740334,450.0,470.0,494.50000000000006,44.50000000000006,NAP,1996-07-30,2002-12-27,32GS7025,163850.0,453530.0
P32G0008,143.0,1996.0,2002.0,7.0,7.0,411.4195804195804,104.11014025563534,410.0,422.0,450.90000000000003,40.900000000000034,NAP,1996-07-30,2002-12-27,32GS7026,163850.0,453530.0
P32G0009,365.0,1992.0,2010.0,19.0,19.0,566.2739726027397,13.40520264957492,553.0,566.0,586.0,33.0,NAP,1992-04-14,2010-09-30,32GS7606,165920.0,461115.0
P32G0010,349.0,1992.0,2010.0,19.0,19.0,549.8595988538682,7.291965414669397,541.0,548.0,565.5999999999999,24.59999999999991,NAP,1992-04-14,2010-09-30,32GS7607,165865.0,462010.0
P32G0011,71.0,1992.0,1997.0,6.0,6.0,603.0281690140845,24.79111121291311,548.0,610.0,632.5,84.5,NAP,1992-04-14,1997-02-14,32GS7608,165740.0,461525.0
P32G0012,207.0,1992.0,2010.0,19.0,19.0,622.487922705314,17.14837021421293,591.0,625.0,644.0,53.0,NAP,1992-04-14,2010-09-30,32GS7609,165860.0,461875.0
P32G0013,365.0,1992.0,2010.0,19.0,19.0,641.2958904109589,15.731961922215032,607.4,645.0,657.0,49.60000000000002,NAP,1992-04-14,2010-09-30,32GS7610,166185.0,461465.0
P32G0014,26.0,1992.0,1994.0,3.0,3.0,598.5769230769231,10.151544028070122,580.0,599.5,613.75,33.75,NAP,1992-04-14,1994-10-28,32GS7611,165710.0,461615.0
P32G0015,32.0,1990.0,1991.0,2.0,2.0,639.5625,19.57275509312585,609.65,643.5,668.9000000000001,59.250000000000114,NAP,1990-09-06,1991-11-30,32GS7614,166045.0,453655.0
P32G0016,24.0,1990.0,1991.0,2.0,2.0,601.5833333333334,19.350130134753204,573.3,603.0,630.05,56.75,NAP,1990-11-14,1991-11-30,32GS7615,165890.0,453540.0
P32G0017,25.0,1990.0,1991.0,2.0,2.0,575.48,18.828435941415844,543.4,576.0,613.1999999999999,69.79999999999995,NAP,1990-10-24,1991-11-30,32GS7616,165715.0,453370.0
P32G0018,21.0,1990.0,1991.0,2.0,2.0,590.3809523809524,19.910992417446675,576.0,582.0,633.0,57.0,NAP,1990-10-24,1991-11-30,32GS7617,165785.0,453295.0
P32G0019,21.0,1990.0,1991.0,2.0,2.0,608.3809523809524,8.800432889785537,599.0,606.0,624.0,25.0,NAP,1990-11-14,1991-11-30,32GS7618,165730.0,453740.0
P32G0020,25.0,1990.0,1991.0,2.0,2.0,526.68,16.947762880883918,505.2,524.0,554.4,49.19999999999999,NAP,1990-10-24,1991-11-30,32GS7619,165760.0,453075.0
P32G0021,29.0,1990.0,1991.0,2.0,2.0,577.1034482758621,25.2648044684218,540.8,575.0,613.0,72.20000000000005,NAP,1990-09-14,1991-11-30,32GS7621,166410.0,454240.0
P32G0022,0.0,,,0.0,,,,,,,,NAP,,,,167850.0,453610.0
P33A0001,215.0,1988.0,1998.0,11.0,11.0,3870.1627906976746,15.402285047971903,3838.0,3874.0,3890.0,52.0,NAP,1988-07-14,1998-03-27,33AS7012,183100.0,468300.0
P33A0002,215.0,1988.0,1998.0,11.0,11.0,3852.767441860465,7.827095310230729,3839.0,3854.0,3864.0,25.0,NAP,1988-07-14,1998-03-27,33AS7013,183095.0,468895.0
P33A0003,170.0,1988.0,1997.0,10.0,10.0,3867.6823529411763,21.237575143627016,3831.0,3869.0,3905.55,74.55000000000018,NAP,1988-12-28,1997-08-19,33AS7014,183100.0,468905.0
P33A0004,202.0,1988.0,1998.0,11.0,11.0,3832.9653465346537,13.34963383434756,3807.05,3834.0,3854.9,47.84999999999991,NAP,1988-07-14,1998-03-27,33AS7015,182920.0,468915.0
P33A0005,0.0,,,0.0,,,,,,,,NAP,,,,184539.0,463789.0
P33B0001,325.0,1995.0,2015.0,21.0,21.0,911.44,35.76233621225023,837.0,922.0,946.0,109.0,NAP,1995-09-28,2015-04-05,33BS7806,197990.0,464390.0
P33B0004,1207.0,2007.0,2010.0,4.0,4.0,849.6056338028169,11.422109197336162,826.0,852.0,863.0,37.0,NAP,2007-06-05,2010-11-25,,198477.0,464828.0
P33B0005,209.0,2007.0,2020.0,14.0,14.0,991.200956937799,39.48548661123499,960.4,967.0,1055.6,95.19999999999993,NAP,2007-09-10,2020-11-30,,197958.0,464305.0
P33B0006,2049.0,2013.0,2020.0,8.0,8.0,852.5500244021474,18.147065266389603,825.0,851.0,886.5999999999999,61.59999999999991,NAP,2013-03-07,2020-12-17,,198520.0,464829.0
P33B0007,1771.0,2013.0,2020.0,8.0,8.0,854.9249011857708,17.215270646215092,832.0,850.0,887.0,55.0,NAP,2013-03-04,2020-12-17,,198678.0,465100.0
P33B0008,0.0,,,0.0,,,,,,,,NAP,,,,198606.0,465280.0
P33D0001,216.0,1961.0,2003.0,18.0,43.0,2515.2638888888887,14.41413362162343,2503.0,2510.0,2540.0,37.0,NAP,1961-07-27,2003-01-22,33DS0043,199990.0,456670.0
P33D0004,0.0,,,0.0,,,,,,,,NAP,,,,198165.0,451460.0
P33E0001,239.0,1987.0,2004.0,18.0,18.0,445.31799163179915,15.310763039674816,412.90000000000003,447.0,463.1,50.19999999999999,NAP,1987-08-21,2004-12-14,33ES7003,207890.0,463470.0
P33E0002,96.0,1985.0,2004.0,9.0,20.0,772.9583333333334,38.36964717796352,729.0,749.0,814.0,85.0,NAP,1985-04-15,2004-11-29,33ES7800,201785.0,463430.0
P33E0003,785.0,1985.0,2020.0,36.0,36.0,716.1133757961784,13.39180517554943,698.0,715.0,738.0,40.0,NAP,1985-04-15,2020-11-27,33ES7802,201840.0,463485.0
P33E0004,60.0,2001.0,2005.0,5.0,5.0,807.1166666666667,14.454008495290186,780.95,811.5,823.25,42.299999999999955,NAP,2001-10-14,2005-09-26,33ES7803,201922.0,463421.0
P33E0005,295.0,2002.0,2020.0,19.0,19.0,825.3016949152542,10.098519651825574,813.0,823.0,844.0,31.0,NAP,2002-06-14,2020-11-27,33ES7805,203140.0,461620.0
P33E0006,289.0,2003.0,2020.0,18.0,18.0,771.3148788927335,10.754576871416129,752.0,775.0,782.0,30.0,NAP,2003-05-14,2020-11-27,,201770.0,463420.0
P33E0008,202.0,2004.0,2016.0,12.0,13.0,786.019801980198,13.60346765714175,754.2,792.0,795.0,40.799999999999955,NAP,2004-01-14,2016-08-12,,201968.0,463216.0
P33E0009,305.0,2003.0,2020.0,18.0,18.0,754.1344262295082,19.032822111161003,732.0,749.0,792.0,60.0,NAP,2003-06-16,2020-11-27,,202049.0,463370.0
P33E0010,253.0,2005.0,2020.0,16.0,16.0,753.1067193675889,22.307387076100973,718.5999999999999,761.0,781.0,62.40000000000009,NAP,2005-10-10,2020-11-27,,202047.0,463371.0
P33F0001,290.0,1984.0,1998.0,15.0,15.0,587.6413793103449,53.38807143081027,520.0,575.0,710.5000000000001,190.5000000000001,NAP,1984-01-14,1998-10-28,33FS0054,212000.0,468130.0
P33F0003,175.0,1987.0,1998.0,12.0,12.0,739.7428571428571,15.89647336213406,721.0,737.0,766.3,45.299999999999955,NAP,1987-03-14,1998-01-28,33FS7808,215965.0,471310.0
P33F0004,246.0,1998.0,2020.0,23.0,23.0,754.569105691057,24.487258261310735,715.25,758.0,784.0,68.75,NAP,1998-03-28,2020-11-26,33FS7808,215958.0,471338.0
P33F0005,145.0,1987.0,1998.0,12.0,12.0,756.2965517241379,14.863790892416597,732.2,756.0,777.8,45.59999999999991,NAP,1987-03-14,1998-01-28,33FS7809,216640.0,471280.0
P33F0006,4.0,1998.0,1998.0,1.0,1.0,750.75,10.781929326423912,740.45,751.0,760.6999999999999,20.249999999999886,NAP,1998-03-28,1998-06-28,33FS7809,216650.0,471275.0
P33F0007,243.0,1987.0,2020.0,33.0,34.0,755.5555555555555,15.723068276677363,730.0,756.0,778.9,48.89999999999998,NAP,1987-03-14,2020-11-26,33FS7810,215855.0,471455.0
P33F0008,474.0,1987.0,2020.0,34.0,34.0,736.92194092827,14.758815892271226,713.0,736.0,762.6999999999999,49.69999999999993,NAP,1987-03-14,2020-11-26,33FS7811,216560.0,471675.0
P33F0009,334.0,1987.0,2019.0,33.0,33.0,795.811377245509,15.033807424104713,770.0,798.0,816.0,46.0,NAP,1987-03-14,2019-12-19,33FS7812,216770.0,471370.0
P33F0010,455.0,1987.0,2020.0,34.0,34.0,782.698901098901,22.475035070783054,746.0,785.0,815.0,69.0,NAP,1987-03-14,2020-11-26,33FS7813,217205.0,471315.0
P33F0011,355.0,1987.0,2020.0,34.0,34.0,791.825352112676,22.936240033344404,737.4,800.0,812.3,74.89999999999998,NAP,1987-03-14,2020-11-26,33FS7814,215870.0,471200.0
P33F0012,345.0,1991.0,2020.0,30.0,30.0,724.6753623188406,18.506098977354018,697.0,728.0,745.8,48.799999999999955,NAP,1991-11-14,2020-11-26,33FS7816,215095.0,471595.0
P33F0013,154.0,1991.0,2003.0,13.0,13.0,746.5584415584416,13.356346322923404,728.65,746.5,768.35,39.700000000000045,NAP,1991-11-14,2003-07-28,33FS7817,217030.0,471650.0
P33F0014,167.0,1993.0,2011.0,19.0,19.0,728.0598802395209,24.511787328913005,689.0,726.0,762.0,73.0,NAP,1993-09-28,2011-01-28,33FS7818,215955.0,471375.0
P33F0015,4.0,1998.0,1998.0,1.0,1.0,762.5,23.895606290697042,733.95,769.5,781.25,47.299999999999955,NAP,1998-03-28,1998-06-28,33FS7819,216652.0,471260.0
P33F0016,238.0,1998.0,2020.0,23.0,23.0,753.3949579831933,24.933910445066875,714.55,760.0,783.15,68.60000000000002,NAP,1998-09-28,2020-11-26,33FS7820,215840.0,471260.0
P33F0017,261.0,1998.0,2020.0,23.0,23.0,795.8620689655172,17.283499743837325,750.0,800.0,814.0,64.0,NAP,1998-07-28,2020-11-26,33FS7821,216650.0,471275.0
P33F0018,260.0,1998.0,2020.0,23.0,23.0,798.2346153846154,16.333007589453235,756.9499999999999,800.0,817.0,60.05000000000007,NAP,1998-07-28,2020-11-26,33FS7822,216652.0,471260.0
P33F0019,286.0,1998.0,2012.0,15.0,15.0,843.7762237762238,242.78153979305463,506.25,995.5,1111.0,604.75,NAP,1998-03-13,2012-06-28,33FS9001,210360.0,469410.0
P33F0020,0.0,,,0.0,,,,,,,,NAP,,,,215999.0,471137.0
P33F0021,0.0,,,0.0,,,,,,,,NAP,,,,217523.0,471227.0
P33F0022,0.0,,,0.0,,,,,,,,NAP,,,,216265.0,471220.0
P33G0001,969.0,1961.0,2003.0,43.0,43.0,2518.341589267286,399.5073747676663,2536.0,2549.0,2568.0,32.0,NAP,1961-07-27,2003-09-26,33GS0016,200020.0,456320.0
P33G0002,365.0,1974.0,1993.0,20.0,20.0,699.654794520548,81.04120685856225,587.0,677.0,818.8000000000001,231.80000000000007,NAP,1974-11-18,1993-08-13,33GS0028,204000.0,450150.0
P33G0003,186.0,1994.0,2004.0,11.0,11.0,696.1021505376344,33.30035785375327,645.25,700.0,740.0,94.75,NAP,1994-04-28,2004-06-28,33GS0028,203900.0,450115.0
P33G0004,162.0,1998.0,2007.0,9.0,10.0,510.7962962962963,135.09679708442638,508.09999999999997,534.0,567.0,58.900000000000034,NAP,1998-01-15,2007-11-27,33GS7007,208877.0,452279.0
P33G0005,120.0,1998.0,2003.0,6.0,6.0,599.7166666666667,52.83845418723336,557.0,575.0,711.15,154.14999999999998,NAP,1998-01-15,2003-02-28,33GS7008,208350.0,452100.0
P33G0006,180.0,1998.0,2007.0,9.0,10.0,202.78333333333333,412.333897825645,31.85,46.0,1380.1000000000001,1348.2500000000002,NAP,1998-01-15,2007-11-27,33GS7009,208856.0,452147.0
P33G0007,370.0,1985.0,2019.0,35.0,35.0,847.1540540540541,20.67847937507406,823.45,846.0,874.0,50.549999999999955,NAP,1985-04-15,2019-04-29,33GS7806,204115.0,457830.0
P33G0008,200.0,1985.0,1997.0,13.0,13.0,813.31,11.409856446099708,798.95,812.0,832.0,33.049999999999955,NAP,1985-04-15,1997-04-14,33GS7807,205550.0,457650.0
